IBIS ID,OPEN DATA ID,CITY,STOP NAME,
PRG202412,2920241,Aubachtal, Feldschl�sschenstra�e,
PRG202611,2920261,Aubachtal, Turnhalle,
PRG202612,2920261,Aubachtal, Turnhalle,
PRG202711,2920271,Aubachtal, Volkssportanlage,
PRG202811,2920281,Aubachtal, Wartehalle,
PRG202812,2920281,Aubachtal, Wartehalle,
PRG203011,2920301,Auma, Anker,
PRG203012,2920301,Auma, Anker,
PRG203111,292031100,Auma, Grundschule,
PRG203112,292031100,Auma, Grundschule,
PRG203113,292031100,Auma, Grundschule,
PRG203211,2920321,Auma, Markt,
PRG203311,2920331,Auma, Marktberg,
PRG203411,2920341,Auma, Triptiser Stra�e,
PRG203412,2920341,Auma, Triptiser Stra�e,
PRG203511,2920351,Bernsgr�n, Ortseingang,
PRG203611,2920361,Bernsgr�n, Wartehalle,
PRG203711,2920371,Br�ckla,,
PRG203712,2920371,Br�ckla,,
PRG203811,2920381,B�na, Ort,
PRG203812,2920381,B�na, Ort,
PRG203911,2920391,Caselwitz, Ort,
PRG204011,2920401,Da�litz, Kreuzung,
PRG204012,2920401,Da�litz, Kreuzung,
PRG204111,2920411,Da�litz, Wacholderschenke,
PRG204112,2920411,Da�litz, Wacholderschenke,
PRG204211,2920421,Dobia,,
PRG204212,2920421,Dobia,,
PRG204411,2920441,D�hlen,,
PRG204412,2920441,D�hlen,,
PRG204511,2920451,D�lau, Bahnhof,
PRG204512,2920451,D�lau, Bahnhof,
PRG204611,2920461,D�rtendorf,,
PRG204811,2920481,Ebersgr�n, Gasthof,
PRG204812,2920481,Ebersgr�n, Gasthof,
PRG204813,2920481,Ebersgr�n, Gasthof,
PRG204814,2920481,Ebersgr�n, Gasthof,
PRG204911,2920491,Elsterberg, Bahnhofstra�e,
PRG204912,2920491,Elsterberg, Bahnhofstra�e,
PRG205011,2920501,Elsterberg, Greizer Stra�e,
PRG205012,2920501,Elsterberg, Greizer Stra�e,
PRG205111,2920511,Elsterberg, Gasthaus Linde,
PRG205112,2920511,Elsterberg, Gasthaus Linde,
PRG205113,2920511,Elsterberg, Gasthaus Linde,
PRG205211,2920521,Elsterberg, Markt,
PRG205212,2920521,Elsterberg, Markt,
PRG205213,2920521,Elsterberg, Markt,
PRG205311,2920531,Elsterberg, Voigtplatz,
PRG205312,2920531,Elsterberg, Voigtplatz,
PRG205411,2920541,Elsterberg, Wendeschleife,
PRG205511,2920551,Erbengr�n, Mitte,
PRG205512,2920551,Erbengr�n, Mitte,
PRG205611,2920561,Erbengr�n, Stern,
PRG205612,2920561,Erbengr�n, Stern,
PRG20581,2920581,F�rthen,,
PRG205812,2920581,F�rthen,,
PRG206011,2920601,Friesen, Gasthof,
PRG206012,2920601,Friesen, Gasthof,
PRG206111,2920611,Fr�bersgr�n, Warte,
PRG206611,2920661,G�hren,,
PRG206612,2920661,G�hren,,
PRG206711,2920671,Gommla, B 92,
PRG206811,2920681,Gommla, Betriebshof,
PRG206812,2920681,Gommla, Betriebshof,
PRG206911,2920691,Gommla, Sonne,
PRG206912,2920691,Gommla, Sonne,
PRG207011,2920701,Gommla, Wartehalle,
PRG207111,2920711,G�ttendorf, Wartehalle,
PRG207112,2920711,G�ttendorf, Wartehalle,
PRG207211,2920721,Gottesgr�n, Turnhalle,
PRG207212,2920721,Gottesgr�n, Turnhalle,
PRG207311,2920731,Greiz, Adelheidstra�e,
PRG207312,2920731,Greiz, Adelheidstra�e,
PRG207411,2920741,Greiz, Bahnhof,
PRG207412,2920741,Greiz, Bahnhof,
PRG207413,2920741,Greiz, Bahnhof,
PRG207414,2920741,Greiz, Bahnhof,
PRG207416,2920741,Greiz, Bahnhof,
PRG207811,2920781,Greiz, Baumarkt,
PRG207812,2920781,Greiz, Baumarkt,
PRG207911,2920791,Greiz, Bebelstra�e,
PRG207912,2920791,Greiz, Bebelstra�e,
PRG208011,276001,Greiz, Am Brand,
PRG208111,2920811,Greiz, Aufgang Irchwitz,
PRG208112,2920811,Greiz, Aufgang Irchwitz,
PRG208113,2920811,Greiz, Aufgang Irchwitz,
PRG208211,276002,Greiz, Abzweig Kugelacker,
PRG208212,276002,Greiz, Abzweig Kugelacker,
PRG208311,2920831,Greiz, Beethovenstra�e,
PRG208312,2920831,Greiz, Beethovenstra�e,
PRG208411,2920841,Greiz, Bruno-Bergner-Stra�e,
PRG208412,2920841,Greiz, Bruno-Bergner-Stra�e,
PRG208611,2920861,Greiz, Vogtlandhalle,
PRG208911,2920861,Greiz, Vogtlandhalle,
PRG208912,2920861,Greiz, Vogtlandhalle,
PRG209111,2920911,Greiz, Heinrichsh�he,
PRG209112,2920911,Greiz, Heinrichsh�he,
PRG209211,2920921,Greiz, Krankenhaus,
PRG209311,2920931,Greiz, Laagweg,
PRG209411,2920941,Greiz, Leonhardtstra�e,
PRG209412,2920941,Greiz, Leonhardtstra�e,
PRG209511,2920951,Greiz, Linde,
PRG209512,2920951,Greiz, Linde,
PRG209711,2920971,Greiz, O�waldstra�e,
PRG209712,2920971,Greiz, O�waldstra�e,
PRG209811,2920981,Greiz, Parkausgang,
PRG209812,2920981,Greiz, Parkausgang,
PRG209911,2920991,Greiz, Pohlitzer Stra�e,
PRG210011,2921001,Greiz, Puschkinplatz,
PRG210012,2921001,Greiz, Puschkinplatz,
PRG210411,2921041,Greiz, Rathenauplatz,
PRG210412,2921041,Greiz, Rathenauplatz,
PRG210611,2921061,Greiz, Raunerstra�e,
PRG210711,2921071,Greiz, Reichenbacher Stra�e,
PRG210712,2921071,Greiz, Reichenbacher Stra�e,
PRG210911,2921091,Greiz, Schmidtstra�e,
PRG210912,2921091,Greiz, Schmidtstra�e,
PRG211011,2921101,Greiz, Silberloch,
PRG211012,2921101,Greiz, Silberloch,
PRG211013,2921101,Greiz, Silberloch,
PRG211211,2921121,Greiz, Tannendorf,
PRG211212,2921121,Greiz, Tannendorf,
PRG211213,2921121,Greiz, Tannendorf,
PRG211214,2921121,Greiz, Tannendorf,
PRG211311,2921131,Greiz, Tannendorfstra�e,
PRG211312,2921131,Greiz, Tannendorfstra�e,
PRG211411,2921141,Greiz, TITV,
PRG211412,2921141,Greiz, TITV,
PRG211611,2921161,Greiz, Untergrochlitzer Stra�e,
PRG211612,2921161,Greiz, Untergrochlitzer Stra�e,
PRG211711,2921171,Greiz, Vater-Jahn-Stra�e,
PRG211811,2921181,Greiz, Waldstra�e,
PRG211812,2921181,Greiz, Waldstra�e,
PRG212011,2921201,Greiz, Wei�er Stein,
PRG212012,2921201,Greiz, Wei�er Stein,
PRG212013,2921201,Greiz, Wei�er Stein,
PRG212211,2921221,Gr�na (b. Zeulenroda),,
PRG212212,2921221,Gr�na (b. Zeulenroda),,
PRG212311,2921231,G�tterlitz,,
PRG212312,2921231,G�tterlitz,,
PRG212411,2921241,Hasental, Ort,
PRG212511,2921251,Hasental, Sch�ne Aussicht,
PRG212611,2921261,Hermannsgr�n,,
PRG212612,2921261,Hermannsgr�n,,
PRG212711,2921271,Herrenreuth,,
PRG212712,2921271,Herrenreuth,,
PRG212811,2921281,Hohengr�n,,
PRG212812,2921281,Hohengr�n,,
PRG212911,2921291,Hohenleuben, Markt,
PRG212912,2921291,Hohenleuben, Markt,
PRG21301,2921301,Hohenleuben, Schule,
PRG213011,2921301,Hohenleuben, Schule,
PRG213111,2921311,Hohen�lsen, Ort,
PRG213211,2921321,Hohen�lsen, Torheit,
PRG213212,2921321,Hohen�lsen, Torheit,
PRG213311,2921331,Hohndorf, Landesgrenze,
PRG213312,2921331,Hohndorf, Landesgrenze,
PRG213313,2921331,Hohndorf, Landesgrenze,
PRG213314,2921331,Hohndorf, Landesgrenze,
PRG213315,2921331,Hohndorf, Landesgrenze,
PRG213411,2921341,Hohndorf, Steinerm�hle,
PRG213412,2921341,Hohndorf, Steinerm�hle,
PRG213413,2921341,Hohndorf, Steinerm�hle,
PRG213511,2921351,Hohndorf, K�lbelm�hle,
PRG213512,2921351,Hohndorf, K�lbelm�hle,
PRG213611,2921361,Hohndorf, Ort,
PRG213711,2921371,Irchwitz, Nordstra�e,
PRG213712,2921371,Irchwitz, Nordstra�e,
PRG213811,2921381,Kahmer, H�he,
PRG213812,2921381,Kahmer, H�he,
PRG213911,2921391,Kahmer, Waage,
PRG21401,2921401,Kleinwolschendorf, Ort,
PRG214011,2921401,Kleinwolschendorf, Ort,
PRG21411,2921411,Kleinwolschendorf, Abzweig Langenwolschendorf,
PRG214111,2921411,Kleinwolschendorf, Abzweig Langenwolschendorf,
PRG214112,2921411,Kleinwolschendorf, Abzweig Langenwolschendorf,
PRG214212,2921421,Krellenh�user,,
PRG21431,2921431,Kr�lpa (b. Auma), Wendeschleife,
PRG214311,2921431,Kr�lpa (b. Auma), Wendeschleife,
PRG214411,2921441,Kurtschau,,
PRG21451,2921451,L�witz, Ort,
PRG214512,2921451,L�witz, Ort,
PRG214611,2921461,Langenwolschendorf, Gemeindeamt,
PRG214612,2921461,Langenwolschendorf, Gemeindeamt,
PRG214911,2921491,Langenwolschendorf, Sporthalle,
PRG214912,2921491,Langenwolschendorf, Sporthalle,
PRG215011,2921501,Leiningen, West,
PRG215012,2921501,Leiningen, West,
PRG21511,2921511,Leitlitz,,
PRG215111,2921511,Leitlitz,,
PRG21521,2921521,Langenwetzendorf, Genossenschaftsstra�e,
PRG215211,2921521,Langenwetzendorf, Genossenschaftsstra�e,
PRG215212,2921521,Langenwetzendorf, Genossenschaftsstra�e,
PRG215311,2921531,Langenwetzendorf, Greizer Stra�e,
PRG215312,2921531,Langenwetzendorf, Greizer Stra�e,
PRG215411,2921541,Langenwetzendorf, Kuxm�hle,
PRG215511,2921551,Langenwetzendorf, Br�cke,
PRG215512,2921551,Langenwetzendorf, Br�cke,
PRG215513,2921551,Langenwetzendorf, Br�cke,
PRG21561,2921561,Langenwetzendorf, Post,
PRG215611,2921561,Langenwetzendorf, Post,
PRG215612,2921561,Langenwetzendorf, Post,
PRG21571,2921571,M�rien,,
PRG215711,2921571,M�rien,,
PRG215712,2921571,M�rien,,
PRG215811,2921581,Mehla, Kreuzung,
PRG215812,2921581,Mehla, Kreuzung,
PRG215813,2921581,Mehla, Kreuzung,
PRG215814,2921581,Mehla, Kreuzung,
PRG215815,2921581,Mehla, Kreuzung,
PRG215816,2921581,Mehla, Kreuzung,
PRG215911,2921591,Mehla, Post,
PRG215912,2921591,Mehla, Post,
PRG216011,2921601,Merkendorf,,
PRG216211,2921621,Mohlsdorf, Bahn�bergang,
PRG216212,2921621,Mohlsdorf, Bahn�bergang,
PRG216311,2921631,Mohlsdorf, Stra�e der Einheit,
PRG216312,2921631,Mohlsdorf, Stra�e der Einheit,
PRG216411,2921641,Mohlsdorf, G�nseleite,
PRG216412,2921641,Mohlsdorf, G�nseleite,
PRG216511,2921651,Mohlsdorf, Gemeindeamt,
PRG216512,2921651,Mohlsdorf, Gemeindeamt,
PRG21661,2921661,Mohlsdorf, Schule,
PRG216611,2921661,Mohlsdorf, Schule,
PRG216711,2921671,Mohlsdorf, Spornburg,
PRG216811,2921681,Mohlsdorf, Wartehalle,
PRG217011,2921701,Moschwitz, Ort,
PRG217012,2921701,Moschwitz, Ort,
PRG217111,2921711,Moschwitz, Wendeschleife,
PRG217112,2921711,Moschwitz, Wendeschleife,
PRG217211,2921721,Muntscha, Ort,
PRG217212,2921721,Muntscha, Ort,
PRG217311,2921731,Naitschau, Kalteis,
PRG217312,2921731,Naitschau, Kalteis,
PRG217411,2921741,Naitschau, Schule,
PRG217412,2921741,Naitschau, Schule,
PRG217511,2921751,Naitschau, Wendeschleife,
PRG217512,2921751,Naitschau, Wendeschleife,
PRG217611,2921761,Neu�rgerni�, Mitte,
PRG217612,2921761,Neu�rgerni�, Mitte,
PRG217711,2921771,Neu�rgerni�, Wendeschleife,
PRG218211,2921821,Neugernsdorf, Neuschenke,
PRG218212,2921821,Neugernsdorf, Neuschenke,
PRG218311,2921831,Niederb�hmersdorf, Ort,
PRG218411,2921841,Obergrochlitz, Ort,
PRG218412,2921841,Obergrochlitz, Ort,
PRG218511,2921851,Obergrochlitz, Am Stra�enacker,
PRG218512,2921851,Obergrochlitz, Am Stra�enacker,
PRG21861,2921861,Pahren, Ort,
PRG218611,2921861,Pahren, Ort,
PRG218712,2921871,Pansdorf,,
PRG218811,2921881,Pausa, Schule,
PRG218911,2921891,Pausa, Warte,
PRG218912,2921891,Pausa, Warte,
PRG21901,2921901,Petersburg,,
PRG219011,2921901,Petersburg,,
PRG219012,2921901,Petersburg,,
PRG219111,2921911,Piesigitz,,
PRG219211,2921921,Pohlitz, alte Schule,
PRG219212,2921921,Pohlitz, alte Schule,
PRG219311,2921931,Pohlitz, AWG,
PRG219312,2921931,Pohlitz, AWG,
PRG219411,2921941,Pohlitz, Nord,
PRG219412,2921941,Pohlitz, Nord,
PRG219511,2921951,Pohlitz, Schulplatz,
PRG219512,2921951,Pohlitz, Schulplatz,
PRG219611,2921961,P�llwitz, Bahnhof,
PRG219612,2921961,P�llwitz, Bahnhof,
PRG219711,2921971,P�llwitz, Wendeschleife,
PRG219712,2921971,P�llwitz, Wendeschleife,
PRG219811,2921981,Quingenberg,,
PRG219812,2921981,Quingenberg,,
PRG219911,2921991,Raasdorf, Ort,
PRG219912,2921991,Raasdorf, Ort,
PRG220011,2922001,Raasdorf, H�he,
PRG220012,2922001,Raasdorf, H�he,
PRG220111,2922011,Reichenbach (Vogtland), Haydnstra�e,
PRG220112,2922011,Reichenbach (Vogtland), Haydnstra�e,
PRG220211,2922021,Reichenbach (Vogtland), Bahnhof,
PRG220212,2922021,Reichenbach (Vogtland), Bahnhof,
PRG220213,2922021,Reichenbach (Vogtland), Bahnhof,
PRG220214,2922021,Reichenbach (Vogtland), Bahnhof,
PRG220311,2922031,Reinsdorf (b. Greiz), Kirche,
PRG220312,2922031,Reinsdorf (b. Greiz), Kirche,
PRG220411,2922041,Reinsdorf (b. Greiz), An der Salzmest,
PRG220412,2922041,Reinsdorf (b. Greiz), An der Salzmest,
PRG220511,2922051,Rei�berg, Fris�r,
PRG220512,2922051,Rei�berg, Fris�r,
PRG220611,2922061,Rei�berg, Gasthaus 04,
PRG220612,2922061,Rei�berg, Gasthaus 04,
PRG220711,2922071,Rei�berg, Goetheplatz,
PRG220712,2922071,Rei�berg, Goetheplatz,
PRG220811,2922081,Rei�berg, Uhlandstra�e,
PRG220812,2922081,Rei�berg, Uhlandstra�e,
PRG220911,2922091,Rei�berg, Rei�bergplatz,
PRG221011,2922101,Rei�berg, Gerhard-Hauptmann-Stra�e,
PRG221111,2922111,Reudnitz, Ort,
PRG221112,2922111,Reudnitz, Ort,
PRG221211,276003,Reinsdorf (b. Greiz), Friedhof,
PRG221212,276003,Reinsdorf (b. Greiz), Friedhof,
PRG221411,2922141,Rothenthal,,
PRG221412,2922141,Rothenthal,,
PRG221511,2922151,Sachswitz,,
PRG221512,2922151,Sachswitz,,
PRG221611,2922161,Sch�nbrunn (b. Zeulenroda),,
PRG221612,2922161,Sch�nbrunn (b. Zeulenroda),,
PRG221711,2922171,Sch�nfeld (b. Greiz), Adelheid,
PRG221712,2922171,Sch�nfeld (b. Greiz), Adelheid,
PRG221811,2922181,Sch�nfeld (b. Greiz), Ortsausgang,
PRG221812,2922181,Sch�nfeld (b. Greiz), Ortsausgang,
PRG221911,2922191,Sch�nfeld (b. Greiz), Schule,
PRG221912,2922191,Sch�nfeld (b. Greiz), Schule,
PRG222011,2922201,Silberfeld, Ort,
PRG222012,2922201,Silberfeld, Ort,
PRG222111,2922211,Staitz,,
PRG222112,2922211,Staitz,,
PRG222211,2922221,Stelzendorf,,
PRG222311,2922231,Tremnitz,,
PRG222312,2922231,Tremnitz,,
PRG222411,2922241,Triebes, Rathenauplatz,
PRG222412,2922241,Triebes, Rathenauplatz,
PRG22251,2922251,Triebes, Schule,
PRG222511,2922251,Triebes, Schule,
PRG222611,2922261,Triebes, Triebesgrund,
PRG222612,2922261,Triebes, Triebesgrund,
PRG222711,2922271,Triebes, TRIMA,
PRG222712,2922271,Triebes, TRIMA,
PRG222821,2922282,Triebes, Text-Verp,
PRG222822,2922282,Triebes, Text-Verp,
PRG222823,2922282,Triebes, Text-Verp,
PRG222911,281718100,Triptis, Markt,
PRG222912,281718100,Triptis, Markt,
PRG222913,281718100,Triptis, Markt,
PRG222914,281718100,Triptis, Markt,
PRG22311,176397,Untendorf,,
PRG223111,176397,Untendorf,,
PRG223211,2922321,Untergrochlitz, Ort,
PRG223212,2922321,Untergrochlitz, Ort,
PRG223311,2922331,Untergrochlitz, Schafteich,
PRG223312,2922331,Untergrochlitz, Schafteich,
PRG223411,2922341,Untergrochlitz, Schluchter,
PRG223412,2922341,Untergrochlitz, Schluchter,
PRG223511,2922351,Waldhaus,,
PRG223611,2922361,Waltersdorf (b. Greiz), Mitte,
PRG223612,2922361,Waltersdorf (b. Greiz), Mitte,
PRG223711,2922371,Waltersdorf (b. Greiz), Ortsausgang,
PRG223712,2922371,Waltersdorf (b. Greiz), Ortsausgang,
PRG223811,2922381,Weckersdorf,,
PRG223812,2922381,Weckersdorf,,
PRG224011,2922401,Weida, Gasthof Fortuna,
PRG224012,2922401,Weida, Gasthof Fortuna,
PRG224811,2922481,Wei�endorf, Ort,
PRG224812,2922481,Wei�endorf, Ort,
PRG224911,2922491,Wellsdorf,,
PRG224912,2922491,Wellsdorf,,
PRG22501,2922501,Wenigenauma, Ort,
PRG225011,2922501,Wenigenauma, Ort,
PRG225012,2922501,Wenigenauma, Ort,
PRG225111,176450,Wiebelsdorf, Wendeschleife,
PRG225311,2922531,Wildetaube, Wartehalle,
PRG225312,2922531,Wildetaube, Wartehalle,
PRG225411,2922541,Wittchendorf,,
PRG225412,2922541,Wittchendorf,,
PRG225511,2922551,W�hlsdorf (b. Auma),,
PRG225512,2922551,W�hlsdorf (b. Auma),,
PRG225711,2922571,Wolfshain, Ort,
PRG225712,2922571,Wolfshain, Ort,
PRG225811,2922581,Wolfshain, S�gewerk,
PRG225812,2922581,Wolfshain, S�gewerk,
PRG225911,2922591,Zadelsdorf, NEZ,
PRG225912,2922591,Zadelsdorf, NEZ,
PRG226011,2922601,Zadelsdorf, Ort,
PRG226012,2922601,Zadelsdorf, Ort,
PRG226111,2922611,Pohlitz, Zaschberg,
PRG226211,2922621,Zickra (b. Auma),,
PRG226212,2922621,Zickra (b. Auma),,
PRG226311,2922631,Zeulenroda, Alaunwerk,
PRG226312,2922631,Zeulenroda, Alaunwerk,
PRG226411,2922641,Zeulenroda, Alte Gie�erei,
PRG226412,2922641,Zeulenroda, Alte Gie�erei,
PRG226511,276004,Zeulenroda, Aumaische Stra�e,
PRG226512,276004,Zeulenroda, Aumaische Stra�e,
PRG226611,276005,Zeulenroda, Engels-Stra�e,
PRG226711,2922671,Zeulenroda, Ebert-Stra�e,
PRG226811,2922681,Zeulenroda, Eiche,
PRG226813,2922681,Zeulenroda, Eiche,
PRG226911,2922691,Zeulenroda, Erlebnisbad,
PRG227011,2922701,Zeulenroda, Feierabendheim,
PRG227012,2922701,Zeulenroda, Feierabendheim,
PRG22711,2922711,Zeulenroda, Fernsicht,
PRG227112,2922711,Zeulenroda, Fernsicht,
PRG227211,2922721,Zeulenroda, Gasthaus Trommer,
PRG227212,2922721,Zeulenroda, Gasthaus Trommer,
PRG227611,2922761,Zeulenroda, Giengener Stra�e,
PRG227911,2922791,Zeulenroda, Reimannschule,
PRG227912,2922791,Zeulenroda, Reimannschule,
PRG228012,2922801,Zeulenroda, Heinrich-Heine-Stra�e,
PRG228211,2922821,Zeulenroda, Stadthalle,
PRG228311,2922831,Zeulenroda, Kirchstra�e,
PRG228411,2922841,Zeulenroda, Markt,
PRG228412,2922841,Zeulenroda, Markt,
PRG228511,2922851,Zeulenroda, Mittelganghaus,
PRG228611,2922861,Zeulenroda, oberer Bahnhof,
PRG228612,2922861,Zeulenroda, oberer Bahnhof,
PRG228613,2922861,Zeulenroda, oberer Bahnhof,
PRG228614,2922861,Zeulenroda, oberer Bahnhof,
PRG228615,2922861,Zeulenroda, oberer Bahnhof,
PRG228811,2922881,Zeulenroda, Ost,
PRG228812,2922881,Zeulenroda, Ost,
PRG228813,2922881,Zeulenroda, Ost,
PRG229111,2922911,Zeulenroda, Pestalozzischule,
PRG229211,2922921,Zeulenroda, Post,
PRG229311,2922931,Zeulenroda, R�tleinschule,
PRG229411,2922941,Zeulenroda, Sachsenruh,
PRG229412,2922941,Zeulenroda, Sachsenruh,
PRG229512,2922951,Zeulenroda, Salzweg,
PRG22971,2922971,Zeulenroda, Solleschule,
PRG229711,2922971,Zeulenroda, Solleschule,
PRG229911,2922991,Zeulenroda, Ernst-Th�lmann-Allee,
PRG230011,2923001,Zeulenroda, unterer Bahnhof (Bushaltestelle),
PRG230111,2923011,Zeulenroda, Waldstadion,
PRG230211,2923021,Zeulenroda, West,
PRG230212,2923021,Zeulenroda, West,
PRG230213,2923021,Zeulenroda, West,
PRG230214,2923021,Zeulenroda, West,
PRG230215,2923021,Zeulenroda, West,
PRG230216,2923021,Zeulenroda, West,
PRG230411,2923041,Zeulenroda, Windm�hlenstra�e,
PRG230511,2923051,Zoghaus, Abzweig Langenwetzendorf,
PRG230512,2923051,Zoghaus, Abzweig Langenwetzendorf,
PRG230611,2923061,Zoghaus, Gasthof,
PRG230612,2923061,Zoghaus, Gasthof,
PRG230711,2923071,Zoghaus, Siedlung,
PRG230712,2923071,Zoghaus, Siedlung,
PRG230713,2923071,Zoghaus, Siedlung,
PRG230811,276032,D�lau, Am Ringelbach,
PRG230812,276032,D�lau, Am Ringelbach,
PRG231211,2923121,Zeulenroda, Gewerbegebiet,
PRG231311,2923131,Pfersdorf (b. Auma),,
PRG231411,2923141,Abzweig Seehotel,,
PRG231412,2923141,Abzweig Seehotel,,
PRG231511,2923151,Raasdorf, Anger,
PRG231512,2923151,Raasdorf, Anger,
PRG23161,2923161,Elsterberg, Schule,
PRG231611,2923161,Elsterberg, Schule,
PRG232011,2923201,Cunsdorf, Gasthaus,
PRG232013,2923201,Cunsdorf, Gasthaus,
PRG232111,2923211,Sch�nbach, Ort,
PRG232211,2923221,Cossengr�n, Kreuzung,
PRG232311,2923231,Cossengr�n, Schule,
PRG232411,2923241,G�rschnitz,,
PRG23251,276006,K�hdorf, Ort,
PRG232511,276006,K�hdorf, Ort,
PRG23261,276007,Lunzig, obere Haltestelle,
PRG232611,276007,Lunzig, obere Haltestelle,
PRG232612,276007,Lunzig, obere Haltestelle,
PRG23271,276008,Hain (Langenwetzendorf),,
PRG232711,276008,Hain (Langenwetzendorf),,
PRG232712,276008,Hain (Langenwetzendorf),,
PRG23281,276019,Kauern (Leubatalsperre),,
PRG232811,276019,Kauern (Leubatalsperre),,
PRG23291,2923291,Wittchendorf, Ort,
PRG232911,2923291,Wittchendorf, Ort,
PRG232912,2923291,Wittchendorf, Ort,
PRG23301,276009,Altgernsdorf,,
PRG233011,276009,Altgernsdorf,,
PRG233012,276009,Altgernsdorf,,
PRG23311,276010,Tschirma,,
PRG233111,276010,Tschirma,,
PRG233112,276010,Tschirma,,
PRG23321,276011,Neugernsdorf, Ort,
PRG233211,276011,Neugernsdorf, Ort,
PRG233212,276011,Neugernsdorf, Ort,
PRG233311,2923331,Nitschareuth,,
PRG233312,2923331,Nitschareuth,,
PRG233411,2923341,Da�litz, Wartehalle,
PRG233412,2923341,Da�litz, Wartehalle,
PRG23351,276012,Lunzig, untere Haltestelle,
PRG233512,276012,Lunzig, untere Haltestelle,
PRG233513,276012,Lunzig, untere Haltestelle,
PRG23361,3023361,Tischendorf,,
PRG233611,3023361,Tischendorf,,
PRG233612,3023361,Tischendorf,,
PRG23371,3023371,Braunsdorf (b. Triptis),,
PRG233711,3023371,Braunsdorf (b. Triptis),,
PRG233712,3023371,Braunsdorf (b. Triptis),,
PRG234411,276020,Obergrochlitz, Carolinenfeld,
PRG234711,2923471,Greiz, Carolinenstra�e,
PRG234712,2923471,Greiz, Carolinenstra�e,
PRG234911,2923491,Langenwetzendorf, Wiesenstra�e,
PRG234912,2923491,Langenwetzendorf, Wiesenstra�e,
PRG235011,2923501,Aubachtal, Sommerbad,
PRG235012,2923501,Aubachtal, Sommerbad,
PRG23511,276013,Da�litz, Gewerbegebiet,
PRG235111,276013,Da�litz, Gewerbegebiet,
PRG235311,1100005,Reichenbach (Vogtland), Gewerbering Tankstelle,
PRG235312,1100005,Reichenbach (Vogtland), Gewerbering Tankstelle,
PRG235411,1100004,Reichenbach (Vogtland), Gewerbering,
PRG235412,1100004,Reichenbach (Vogtland), Gewerbering,
PRG235511,276021,Obergrochlitz, Schule,
PRG235611,2923561,Reudnitz, Ortseingang,
PRG235612,2923561,Reudnitz, Ortseingang,
PRG23571,2923571,Abzweig Muntscha,,
PRG235711,2923571,Abzweig Muntscha,,
PRG235712,2923571,Abzweig Muntscha,,
PRG235811,1100002,Reichenbach (Vogtland), Abzweig Unterheinsdorf,
PRG235812,1100002,Reichenbach (Vogtland), Abzweig Unterheinsdorf,
PRG236011,2923601,Pansdorf, Ort,
PRG236211,2923621,Wiebelsdorf, Kindergarten,
PRG236311,2923631,Reudnitz, Waldsiedlung,
PRG236411,2923641,Reudnitz, Schlagweg,
PRG236511,2923651,Aubachtal, Kermannstra�e,
PRG236512,2923651,Aubachtal, Kermannstra�e,
PRG236711,1100003,Reichenbach (Vogtland), Am Graben,
PRG236911,276014,Reudnitz, Schule,
PRG237011,1100006,Reichenbach (Vogtland), Lengenfelder Stra�e,
PRG237012,1100006,Reichenbach (Vogtland), Lengenfelder Stra�e,
PRG237111,1100007,Gippe,,
PRG237411,2923741,Kleinreinsdorf, Krebsbach,
PRG237412,2923741,Kleinreinsdorf, Krebsbach,
PRG237611,2923761,Zeulenroda, Stemlerstra�e,
PRG23781,276015,Sch�mberg, Abzweig,
PRG237811,276015,Sch�mberg, Abzweig,
PRG237911,2923791,Reichenbach (Vogtland), Altstadtpark,
PRG237912,2923791,Reichenbach (Vogtland), Altstadtpark,
PRG238011,2923801,Reichenbach (Vogtland), Krankenhaus,
PRG238111,2923811,Leiningen, Ost,
PRG238112,2923811,Leiningen, Ost,
PRG238211,2923821,Gablau,,
PRG238212,2923821,Gablau,,
PRG238311,2817291,Triptis, Gasthaus Stolle,
PRG238411,2817171,Triptis, Bahnhof,
PRG238412,2817171,Triptis, Bahnhof,
PRG23861,276016,Hainsberg (Langenwetzendorf),,
PRG238611,276016,Hainsberg (Langenwetzendorf),,
PRG238612,276016,Hainsberg (Langenwetzendorf),,
PRG238711,2814111,Triptis, Post,
PRG238811,2923881,Zeulenroda, Stra�e der DSF,
PRG238911,2923881,Zeulenroda, Stra�e der DSF,
PRG239011,2923901,Greiz, Marienstra�e,
PRG239111,2923911,Greiz, Siebenhitze,
PRG239311,276017,Zeulenroda, Strandbad,
PRG23941,2923941,Pahren, Riedelm�hle,
PRG239411,2923941,Pahren, Riedelm�hle,
PRG239412,2923941,Pahren, Riedelm�hle,
PRG239511,2923951,Greiz, Obere Silberstra�e,
PRG239512,2923951,Greiz, Obere Silberstra�e,
PRG239513,2923951,Greiz, Obere Silberstra�e,
PRG239514,2923951,Greiz, Obere Silberstra�e,
PRG239611,2923961,Kleinkundorf, Ort,
PRG239711,2923971,Zeulenroda, Greizer Stra�e MVZ,
PRG239811,2923981,Cossengr�n, Landstra�e,
PRG239911,276018,Irchwitz, Sorgweg,
PRG239912,276018,Irchwitz, Sorgweg,
PRG240011,276030,Reichenbach, Solbrigplatz,
PRG240111,276031,Reichenbach, Postplatz,
PRG30081,3030081,Ronneburg, Regelschule,
PRG300811,3030081,Ronneburg, Regelschule,
PRG30091,3030091,Ronneburg, Grundschule,
PRG300911,3030091,Ronneburg, Grundschule,
